itemId,shopId,title,brand,cat_id,models_count,is_pre_order,price_min_twd,price_max_twd,price_mid_twd,discount_pct,shipping_fee_min_twd,is_free_shipping,is_service_by_shopee,rating_avg,rating_count,comment_count,liked_count,is_official_shop,shop_name,shop_location,shop_rating,shop_follower_count,shop_item_count,shop_response_rate,shop_response_time,is_shopee_verified,price_bucket,discount_band,rating_tier,engagement_tier,review_bucket
10775860786,611130996,現貨 多特瑞精油-雪松精油15ml 原廠公司貨,doTERRA 多特瑞,100636,1,false,360.0,360.0,360.0,0.0,-1.0,false,false,5.0,30,30,8,false,樂油油精油小舖,,4.962558746337891,414,114,100.0,1510,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
10797313934,6212833,【Continental 馬牌輪胎】UltraContact UC6 SUV【四入組】215/65R16 98H,Continental,100640,1,false,16264.0,16264.0,16264.0,0.0,0.0,false,false,0.0,0,0,1,false,愛車族汽車百貨,臺中市北屯區,4.955856800079346,539,1477,90.0,8850,false,"6. TWD 10,000+",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10832435396,376659146,私舒蔓蔓越莓 15袋/盒 蔓越莓 益生菌 蔓越莓益生菌 女性保健 生理期保健 IKOR 日本 美術藥局【滿額贈眼罩】,IKOR,100001,1,false,730.0,730.0,730.0,16.0,-1.0,false,false,0.0,0,0,0,false,美術藥局 ,臺中市西區,4.965839862823486,2005,432,90.0,6193,true,3. TWD 500-999,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
10852185950,3611359,現貨免運 IMOS IPHONE 13 /13 MINI I13 藍寶石鏡頭保護貼 玻璃貼 鏡頭貼 保護貼,imos,100013,10,false,390.0,390.0,390.0,0.0,-1.0,false,false,4.0,4,4,2,true,台中手機館 I 3C周邊 & 手機 & 老人機,臺中市北區,4.953821182250977,12764,456,46.0,10499,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10855987631,7744721,s925銀針 不對稱耳環 耳夾 宇宙人 太空人星球耳環💖女王要美麗💖,Unknown,100009,2,false,69.0,69.0,69.0,0.0,-1.0,false,false,5.0,3,2,11,false,💖女王要美麗💖,新北市汐止區,4.975736141204834,2301,297,57.0,0,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10861816241,14707622,【有發票】Dashiang 真空食物罐0.8L 1.0L 防食物漏 保溫罐,Dashiang,100636,4,false,470.0,540.0,505.0,0.0,-1.0,false,false,0.0,0,0,0,false,🍓熊厚小舖🍓電子發票 DRIVER CUG (鍋具、炒鍋、平底鍋、保溫壺),新北市中和區,4.956979751586914,13451,1465,94.0,2537,true,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10881240024,8429122,繪本館~三采文化~家裡的小妖怪(連國小老師也推薦的迷人妖怪鬼故事！),三采文化,100643,1,false,210.0,210.0,210.0,0.0,-1.0,false,false,5.0,2,2,1,false,繪本館繪本館,屏東縣屏東市,4.976698875427246,3296,4258,89.0,5320,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10883666296,2955125,奈米強力雙面膠【R207】⭐瑞記行⭐台灣現貨 加厚版 無痕奈米膠帶 透明膠帶 壓克力膠帶 雙面膠帶 強力膠帶 双面胶带,Unknown,100636,3,false,15.0,29.0,22.0,0.0,-1.0,false,false,4.929411888122559,255,252,17,false,瑞記行  ,苗栗縣竹南鎮,4.899043083190918,22284,1110,96.0,4343,true,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10897431690,89782967,[大貨台日］日本 Kingfoods 太白粉 馬鈴薯澱粉 180g    ^_^多款供選,Unknown,100629,2,false,99.0,99.0,99.0,0.0,-1.0,false,false,5.0,1,1,0,false,大貨台日韓,臺北市大同區,4.946732997894287,2110,4351,31.0,8463,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10898185747,21183872,【海夫健康生活館】餐具 叉匙 安全餐具 柔軟型湯匙 日本製 (E0164),海夫健康生活館,100636,1,false,1180.0,1180.0,1180.0,8.0,0.0,false,false,0.0,0,0,0,true,海夫健康生活館,新北市永和區,4.910161972045898,529,5310,100.0,4454,false,"4. TWD 1,000-2,999",2. 1-9%,3. Few Reviews,4. Low Engagement,1. No Reviews
10904279809,404780523,現貨 高品質日本🇯🇵原料 效期最新製造 增量版1200g 日本原料洗衣酵素粉,Unknown,100636,5,false,50.0,205.0,127.5,0.0,-1.0,false,false,4.953153610229492,6596,6434,3481,false,三寶媽便宜小舖,彰化縣和美鎮,4.9334330558776855,15030,2346,80.0,14265,true,2. TWD 100-499,1. No Discount,1. Top Rated,1. Viral (1K+),5. 50+
10907066254,215935558,【漢霖】PILOT 百樂  P-WMRF8 白板筆卡水 <適用PILOT百樂 白板筆 粗細皆可>,PILOT 百樂,100638,5,false,19.0,19.0,19.0,0.0,-1.0,false,false,4.99009895324707,101,101,30,false,漢霖 maserati673,臺南市南區,4.987285137176514,3295,267,99.0,5005,false,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10933231732,5587713,可折疊收納籃 壁掛式 無痕掛勾 洗衣籃 衣服收納 置物籃 衣物籃 置衣籃 摺疊籃 髒衣籃 髒衣簍 整理籃 玩具收納籃,Unknown,100636,4,false,79.0,79.0,79.0,0.0,-1.0,false,false,0.0,0,0,2,false,全盛網路通訊,彰化縣彰化市,4.888235092163086,4441,3226,100.0,6060,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10935215003,55436058,[現貨] 假面騎士大亂鬥 卡片 50th-070 LR REVIVAL EDITION (卡況S級),Unknown,100639,1,false,60.0,60.0,60.0,0.0,-1.0,false,false,4.9210524559021,38,38,38,false,sagesage1,臺北市內湖區,4.98884916305542,312,288,,0,false,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
10941908411,10703031,<現貨>A84.肌研極潤健康深層清潔調理洗面乳100G,Skin Biotec 肌研生醫,100630,1,false,260.0,260.0,260.0,0.0,-1.0,false,false,0.0,0,0,0,false,~果寶小舖~,高雄市左營區,4.950653076171875,854,1298,83.0,5056,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10962268173,262373515,【台灣黑熊】鎧斯 Keith Ti3209 99.9%純鈦單層鈦杯 / 折疊把手 / 900ml (附杯蓋跟收納網袋),Keith 鎧斯,100637,1,false,1220.0,1220.0,1220.0,0.0,-1.0,false,false,0.0,0,0,8,false,台灣黑熊 Formosan black bear,桃園市龜山區,4.959549903869629,3739,1206,94.0,5412,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10972264985,28706135,TP-LINK Deco X20 (2入) AX1800 網狀路由器,tp-link,100644,1,false,3499.0,3499.0,3499.0,0.0,0.0,false,false,0.0,0,0,5,true,eclife良興購物網 ,新北市新莊區,4.963831901550293,52480,2550,70.0,10673,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10993875127,713407810,附發票  巧巧C2847自動給液清潔刷自動給液清潔刷 多功能清潔刷 刷子 洗鞋刷 洗衣刷 地板刷 浴室 廚房,Qiao Qiao 巧巧,100636,2,false,79.0,79.0,79.0,0.0,-1.0,false,false,0.0,0,0,0,false,KSH暢貨中心-「附發票可統編運費也有開立」,臺中市龍井區,4.95458984375,1958,3486,75.0,6131,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10998397432,124169753,🔥歐妮巴🔥免運★小人壁掛置物架 掛鉤置物架 創意免打孔置物架 廚房收納架 日式簡約置物架 置物架 浴室壁掛人形置物架,Unknown,100636,1,false,27.0,27.0,27.0,0.0,-1.0,false,false,4.825545310974121,321,312,92,false,🔥歐妮巴🔥-12H內出貨,臺中市霧峰區,4.834979057312012,11735,854,57.0,11824,false,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10999518266,5970828,【義美生機】-青汁/紫青汁(30包),I MEI 義美,100629,2,false,335.0,335.0,335.0,0.0,-1.0,false,false,4.989690780639648,194,185,113,false,生活小舖🌸,高雄市左營區,4.976473808288574,609,72,95.0,5254,false,2. TWD 100-499,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
11021313273,29231517,優得 大黃菜瓜布 菜瓜布 台灣製 陶瓷 玻璃 美耐皿 細緻餐具與茶杯 瓜布 洗碗布 黑鋼絨 廚房 衛浴 爐具 洗碗,Unknown,100636,4,false,55.0,55.0,55.0,0.0,-1.0,false,false,4.989010810852051,91,91,23,false,釗洋企業社,新北市蘆洲區,4.960092067718506,36959,2928,100.0,2900,true,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
11021843647,308854720,SAUCE 健康火箭 自慰器 飛機杯,Unknown,100001,3,false,599.0,599.0,599.0,0.0,-1.0,false,false,0.0,0,0,0,false,玩達人-MasterToy 板橋店,新北市板橋區,4.918519020080566,1003,1432,86.0,7266,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11026305533,485205452,【自白肌】微分子玻尿酸保濕修護精華水 (250ml/瓶) 多件組,自白肌,100630,4,false,266.0,532.0,399.0,30.0,-1.0,false,false,4.957746505737305,71,71,53,true,統一藥品旗艦館 I我的美麗日記I我的健康日記ICLIOI自白肌I絕世愛美肌,桃園市平鎮區,4.9676899909973145,20254,99,100.0,11184,false,2. TWD 100-499,5. 30-49%,1. Top Rated,4. Low Engagement,5. 50+
11037418739,504376353,【適得】LED 0.3W 節能燈泡 E12 (暖白光),TRICO 適得,100636,1,false,105.0,105.0,105.0,0.0,-1.0,false,false,0.0,0,0,1,false,適得旗艦店,桃園市平鎮區,4.937107086181641,25,112,100.0,246,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11065076744,67617162,現貨 小白兔暖暖包  日本小白兔暖暖包24H/20H  長效型 手握式 暖手包 日本暖暖包小白兔,Kobayashi 小林製藥,100636,5,false,70.0,270.0,170.0,0.0,-1.0,false,false,0.0,0,0,2,false,julia20175,臺中市南屯區,4.970296859741211,58,49,67.0,3005,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11067102397,4020834,【阿翔小舖】『旻新』雷鳥 DIY強力磁鐵LT-3154 直徑10mm*厚度2mm 3入裝,旻新文具,100638,1,false,43.0,43.0,43.0,0.0,-1.0,false,false,0.0,0,0,2,false,【阿翔小舖】,臺南市北區,4.980484962463379,2868,2211,100.0,1499,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11070017084,3104620,"HB 求知 三角鉛筆 12支 #CB-125 利百代 台灣製 三角 鉛筆 寫字 無毒 學習 文具禮物【侖媽玩具文具】",Unknown,100638,1,false,42.0,42.0,42.0,0.0,-1.0,false,false,5.0,1,1,0,false,侖媽玩具-文具批發館 幼兒益智【台灣賣家發貨】滿百出貨,臺中市后里區,4.948791980743408,5119,1204,69.0,4600,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
11070595531,285517844,MEOWBOX. 貓咪蹭毛器 台北現貨 牆角蹭毛器 貓咪抓癢 除廢毛 除毛梳 蹭毛 牆角梳 除毛梳 寵物梳 貓咪按摩,MEOWBOX,100631,4,false,48.0,48.0,48.0,41.0,-1.0,false,false,4.899090766906738,1100,1091,966,true,MeowBox 喵盒子,臺北市松山區,4.948873043060303,26257,103,95.0,4489,false,1. Under TWD 100,5. 30-49%,1. Top Rated,2. Popular (500-999),5. 50+
11076736432,287554657,UNIQMAN BCAA支鏈胺基酸 膠囊 (30粒/袋)6袋組 增加耐力/表現升級/運動補給/強身健體 官方旗艦店,UNIQMAN,100001,1,false,1590.0,1590.0,1590.0,47.0,0.0,false,false,4.990291118621826,206,203,72,true,UNIQMAN優仕曼 官方旗艦店,臺中市西屯區,4.973422050476074,123099,183,56.0,6425,false,"4. TWD 1,000-2,999",5. 30-49%,1. Top Rated,4. Low Engagement,5. 50+
11089299026,119955575,ISTA  伊士達 沉水馬達 沉水過濾器 400L/H 800LH 沉水過濾馬達 內置過濾器 濾杯,ista 伊士達,100631,4,false,320.0,450.0,385.0,0.0,-1.0,false,false,0.0,0,0,0,false,寶貝百貨賣場,臺南市永康區,4.9590559005737305,445,1509,100.0,9767,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11089556907,4914178,KIWI 🥝 PTCG 中文版 R 蒂安希 S9A 035 S12A 063 特性 公主帷幔,Pokemon 精靈寶可夢,100639,2,false,10.0,10.0,10.0,0.0,-1.0,false,false,5.0,73,72,5,false,KIWI PTCG 🥝 正版卡牌專賣舖,新北市三重區,4.996912002563477,13542,11116,100.0,1475,true,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
11091981503,200281,【官方序號】中文 傳奇英雄版 PC  XBOX 人中之龍7 外傳 英雄無名 光與闇的去向 如 人龍7,Unknown,100634,2,false,349.0,399.0,374.0,53.0,0.0,false,false,5.0,7,7,9,false,【官方序號專賣】vape111,臺北市大安區,4.981429100036621,3523,597,49.0,4497,false,2. TWD 100-499,6. 50%+,4. Average,4. Low Engagement,3. 5-19
11098373919,5818355,相模奧義 sagami 超薄衛生套 乳膠保險套 超薄型 0.049  相模元祖【DDBS】,SAGAMI 相模,100001,3,false,89.0,399.0,244.0,0.0,-1.0,false,false,5.0,33,33,6,true,低到不行 DDBS,高雄市三民區,4.957093238830566,20542,625,86.0,13179,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
11102176650,35309335,日本 FACE STICK 多功能冷熱傳按摩棒 眼部/臉部都可用＊花小小＊,Unknown,100630,1,false,289.0,289.0,289.0,0.0,-1.0,false,false,0.0,0,0,3,false,✿花小小✿,高雄市鳳山區,4.964254856109619,586,1079,89.0,6630,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11104767399,2962650,現貨｜韓國製｜bluemama 韓國製 鉑金矽膠 小熊 碗 餐盤 湯匙 叉子 吸盤 嬰兒 副食品 餐具 正韓 飲料杯,Bluemama,100632,4,false,850.0,1180.0,1015.0,0.0,-1.0,false,false,0.0,0,0,41,false,ᴄᴀᴍᴇʟʟɪᴀ韓國代購｜親子.露營用品,桃園市龜山區,4.984688758850098,12368,259,57.0,0,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11111724638,409405303,普樂士PLUS修正帶 修正內帶 滾輪式訂正帶 辦公室文具 文字修正用品 5mmx5M/5mmx10M ｜史泰博EZ購,PLUS 普樂士,100638,3,false,28.0,80.0,54.0,33.0,-1.0,false,false,4.94444465637207,18,18,2,true,史泰博 Stapro,新北市土城區,4.975714206695557,38713,3795,74.0,6017,false,1. Under TWD 100,5. 30-49%,4. Average,4. Low Engagement,3. 5-19
11132610588,51946330,贈潤滑液【今天買📦明天到】怪獸趴 跳跳小寵物 無線跳蛋 女生情趣用品 潮吹神器 G點按摩棒 心動版青春版 可愛跳蛋,LIBO 麗波,100001,8,false,260.0,365.0,312.5,0.0,-1.0,false,false,4.913793087005615,58,58,36,false,依戀精品商城｜情趣用品台灣第一商城｜隱私、安全｜飛機杯、按摩棒、跳蛋、潤滑液,新北市樹林區,4.86951208114624,6757,1429,49.0,11914,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
11149496556,381490769,抽取式抹布(20入) 家用抽取式抹布 吸水超細纖維懶人抹布 廚房洗碗布 一次性百潔布 歐爸購物,Unknown,100636,1,false,76.0,76.0,76.0,0.0,-1.0,false,false,4.952381134033203,21,21,10,false,歐文暢貨中心-中山店,高雄市鳳山區,4.893832206726074,15533,1261,57.0,0,false,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
11165456256,6602684,全新正版現貨 BANDAI POKEPLA Quick 07 伊布 睡眠造型 組裝模型 萬代 寶可夢 快組 收藏集,Bandai Namco,100639,1,false,199.0,199.0,199.0,0.0,-1.0,false,false,0.0,0,0,0,false,alecools,臺北市內湖區,4.985663890838623,618,2704,60.0,10114,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11168352867,7142269,衣架 兒童衣架 不鏽鋼衣架 收納 止滑衣架 防滑衣架 曬衣服 曬衣架 日用品 衣夾 批發 防滑設計 乾濕兩用 衣架 晾衣,Unknown,100636,9,false,1.0,4.0,2.5,0.0,-1.0,false,false,4.900284767150879,702,686,107,false,山丘批發 一次性浴巾 拖鞋 洗臉巾 真空袋 暗盒修復器 擦鞋濕巾 LED蠟燭燈,臺北市信義區,4.888731956481934,41832,641,99.0,5109,true,1. Under TWD 100,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
11176696148,357738029,新館衝評價~原廠封條 UVA2000活性炭濾芯（3CT-F021-5)/附餘氯測試液,3M,100010,1,false,2059.0,2059.0,2059.0,0.0,-1.0,false,false,4.9285712242126465,14,14,12,false,favor3333377777,,4.9548869132995605,84,22,57.0,0,false,"4. TWD 1,000-2,999",1. No Discount,4. Average,4. Low Engagement,3. 5-19
11176809853,46924975,公司貨🔥有發票【BHK's 無瑕机力】綜合維他命錠狀食品(60錠/瓶),BHK's,100001,1,false,490.0,490.0,490.0,0.0,-1.0,false,false,5.0,35,35,21,false,伊琳絲朵❣️Ellin ’Store,高雄市三民區,4.968462944030762,10186,238,27.0,1012,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
11187092222,34431062,【免運送保貼】UAG iPhone 13 全系列 手機殼 美國軍規耐衝擊防摔保護殼 防摔殼 一年保固 台灣公司貨,UAG,100013,40,false,1380.0,2480.0,1930.0,0.0,-1.0,false,false,0.0,0,0,1,false,Case Good ♡ 手機殼 3C配件 專賣店,新北市板橋區,4.922222137451172,54,100,50.0,41,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11188654515,30687131,一包30入水槽過濾網 廚房必備 殘渣一網打盡 地漏 極細密網 排水口過濾器 浴室排水孔 濾網,Unknown,100636,1,false,20.0,20.0,20.0,59.0,-1.0,false,false,5.0,50,49,9,false,台灣農會漁會小農特產伴手禮,宜蘭縣宜蘭市,4.955053806304932,74777,875,100.0,9437,true,1. Under TWD 100,6. 50%+,1. Top Rated,4. Low Engagement,5. 50+
11194296021,379785214,🚚現貨🇯🇵日本直送 造型食物叉-宇宙系列｜午餐盒 食物叉 餐盒裝飾 便當盒 水果叉 點心叉 餐盒 叉子 佐倉小舖,Unknown,100636,1,false,99.0,99.0,99.0,10.0,-1.0,false,false,0.0,0,0,1,false,佐倉小舖-日本陶瓷盤 清潔好物 居家佈置 ,臺中市北屯區,4.967177867889404,34511,3053,99.0,4952,true,1. Under TWD 100,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
11197094672,212189660,【匠心】美型口罩 漸層平面口罩 成人平面口罩 小顏口罩,匠心,100001,7,false,999.0,999.0,999.0,0.0,-1.0,false,false,4.97718620300293,263,263,78,false,fuyou,臺南市佳里區,4.979146957397461,79162,555,77.0,9269,false,3. TWD 500-999,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
11208417622,6752801,[達利商城] 藍光 消毒槍 消毒喷霧槍 納米霧化消毒 電動無線消毒器 奈米紫外线消毒手持噴霧機 家用汽車消毒儀 除菌除螨,Unknown,100636,2,true,899.0,944.0,921.5,0.0,-1.0,false,false,0.0,0,0,0,false,¥ 達利商城 ¥,高雄市小港區,4.937100887298584,2396,737,79.0,4581,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11209591788,320593907,EPSON 774 T774 黑 T664 藍/紅/黃 含稅 原廠墨水瓶 發票是由蝦皮開立電子發票,EPSON 愛普生,100644,5,false,265.0,1314.0,789.5,0.0,-1.0,false,false,4.985714435577393,70,68,23,false,都都購物網,嘉義縣梅山鄉,4.977385997772217,127,44,68.0,7155,false,3. TWD 500-999,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
11210263890,2431894,維吉 素食 貓飼料 1.8公斤,VegePet 維吉,100631,1,false,360.0,360.0,360.0,0.0,-1.0,false,false,0.0,0,0,0,false,大家好寵物,桃園市中壢區,4.975449085235596,197,36,20.0,12770,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11219610989,183033008,【今天買 明天到】Leten-加藤鷹神G指 10段變頻智能加溫摳動按摩器 金手指 加藤指 按摩棒 手指摳 情趣用品 跳蛋,LETEN 雷霆,100001,2,false,1712.0,1712.0,1712.0,31.0,-1.0,false,false,0.0,0,0,1,false,FUN情趣 按摩棒 情趣精品 跳蛋 飛機杯 情趣用品 樂福玩具 專賣店,新北市樹林區,4.901607036590576,2790,1013,100.0,12839,false,"4. TWD 1,000-2,999",5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
11223641374,101578097,(即急集)999免運非偏遠 重磅丹寧掛架抽屜 大 置物盒 整理盒 摺疊 小物收納 飾品收納 分類衣物盒,GOZENBO 御膳坊,100636,1,false,199.0,199.0,199.0,0.0,0.0,false,false,0.0,0,0,0,false,(即急集) 商品需滿800元才出貨 部份地區需加收轉運費用 ,新北市林口區,4.974605083465576,1131,2529,98.0,4756,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11228383459,45337871,法國 蒙馬特 文青設計 布藝徽章 DIY 創意 Patch 外套熨斗刺繡徽章 胸章 立體繡貼 裝飾貼 繡片貼 燙布貼紙,Unknown,100009,1,false,290.0,290.0,290.0,0.0,-1.0,false,false,0.0,0,0,2,false,A-ONE 花藝 花束 永生花 乾燥花 刺繡 DIY工具 布袋戲 瓦斯工具 懷爐,新北市三重區,4.924271106719971,1031,2851,78.0,2883,true,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
11255363404,4671212,[龍龍3C] HP 原廠 黑色 墨水匣 67XL 3YM57AA 1212 2332 2722 2723 4120,Hewlett Packard HP,100644,2,false,560.0,990.0,775.0,0.0,-1.0,false,false,5.0,36,35,6,false,龍龍3C,高雄市三民區,4.912248134613037,570,883,99.0,3420,false,3. TWD 500-999,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
