shopId,shopName,shop_location,shop_rating,shop_response_rate,shop_response_time,shop_follower_count,shop_item_count,shop_rating_good,shop_rating_normal,shop_rating_bad,is_official_shop,is_shopee_verified,positive_rating_pct,response_time_bucket,listing_count,avg_price_twd,avg_discount_pct,avg_product_rating,total_ratings,total_comments,total_likes,free_shipping_count,discounted_count,shopee_fulfilled_count,avg_models_count,free_shipping_rate,discount_rate,shopee_fulfilled_rate,total_engagement_score,shop_tier,follower_tier
393203,小希生活百貨商行,臺中市北屯區,4.973318099975586,99.0,1698,1684,758,25515,82,22,false,false,99.59,1. Under 1 hour,1,260.0,0.0,5.0,1,1,3,0,0,0,1.0,0.0,0.0,0.0,5,2. Power Seller,"2. 1,000-9.999"
396783,春佰億 | 您居家生活的超級管家 全館滿499免運費！,新北市土城區,4.937628746032715,92.0,11581,1802,1278,16109,155,32,false,false,98.85,2. 1-6 hours,2,999.5,1.5,5.0,8,8,11,1,1,0,1.0,50.0,50.0,0.0,27,2. Power Seller,"2. 1,000-9.999"
403196,星樂優選生活館,桃園市大園區,4.849857807159424,80.0,6824,518,2227,1060,29,12,false,false,96.28,2. 1-6 hours,1,485.0,20.0,0.0,0,0,0,0,1,0,4.0,0.0,100.0,0.0,0,3. Established,3. 100-999
405025,板橋超時空電玩,新北市板橋區,4.961584091186523,92.0,13569,6319,477,79849,421,85,false,false,99.37,2. 1-6 hours,1,1190.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
414777,配件王日本精品,臺中市西屯區,4.949337005615234,64.0,11643,9978,1335,13298,84,56,false,false,98.96,2. 1-6 hours,1,880.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
418685,安琪兒婦嬰用品百貨,新北市中和區,4.972225189208984,65.0,8664,59523,3602,53513,178,82,true,false,99.52,2. 1-6 hours,2,228.5,0.0,2.46,12,0,1,0,0,0,2.0,0.0,0.0,0.0,13,1. Official,"1. 10,000+"
438019,＿梔花＿_,臺中市西屯區,4.9913787841796875,57.0,0,23,103,118,0,0,false,false,100.0,1. Under 1 hour,1,620.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
444394,cc&ss,新竹縣新埔鎮,4.9660420417785645,92.0,2725,116,587,870,1,3,false,false,99.54,1. Under 1 hour,1,179.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,3. Established,3. 100-999
460940,EP花草,桃園市中壢區,4.872437000274658,67.0,2152,411,2066,877,15,10,false,false,97.23,1. Under 1 hour,1,468.0,0.0,0.0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,3. Established,3. 100-999
468828,咕嚕寵物屋❤,桃園市蘆竹區,4.875597953796387,19.0,26630,103,2032,211,3,3,false,false,97.24,3. 6-24 hours,2,358.5,45.0,0.0,0,0,0,0,2,0,2.0,0.0,100.0,0.0,0,3. Established,3. 100-999
470777,YF Baby,新北市林口區,4.985713958740234,36.0,4957,85,74,70,0,0,false,false,100.0,2. 1-6 hours,1,280.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
476837,NiNiJA妮妮家。歡迎您回家｜手作溫度的寵物蛋糕．貓狗零食玩具罐頭．台南寵物店,臺南市中西區,4.983273029327393,91.0,8665,11168,680,10749,26,3,false,true,99.73,2. 1-6 hours,1,210.0,0.0,5.0,1,1,1,0,0,0,3.0,0.0,0.0,0.0,3,2. Power Seller,"1. 10,000+"
483690,鑫通訊 家電 3C 電玩 有卡無卡 實體店面,新北市土城區,4.945507049560547,76.0,3398,2310,949,4549,47,8,false,false,98.81,1. Under 1 hour,1,650.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
494209,yuchia721,新北市新店區,4.925000190734863,65.0,11668,71,21,40,0,0,false,false,100.0,2. 1-6 hours,1,280.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,4. < 100
498846,ni613,屏東縣東港鎮,5.0,50.0,768,37,3,4,0,0,false,false,100.0,1. Under 1 hour,1,280.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
505298,☆MJCC☆,新北市淡水區,4.972747802734375,84.0,12941,603,1122,1374,3,4,false,false,99.49,2. 1-6 hours,1,699.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
507424,Da平價美妝,苗栗縣頭份市,4.94694709777832,95.0,4893,73690,713,230890,1547,663,false,false,99.05,2. 1-6 hours,2,399.5,0.0,4.99,111,107,94,0,0,0,1.5,0.0,0.0,0.0,312,2. Power Seller,"1. 10,000+"
507883,好商量專業照明,新北市三重區,4.965792179107666,86.0,10750,4394,807,13171,52,17,false,false,99.48,2. 1-6 hours,1,242.0,0.0,5.0,4,4,6,0,0,0,1.0,0.0,0.0,0.0,14,2. Power Seller,"2. 1,000-9.999"
508672,幸福百貨店🥰讓您購物無憂,桃園市蘆竹區,4.811132907867432,77.0,583,458,0,488,19,7,false,false,94.94,1. Under 1 hour,1,584.0,10.0,0.0,0,0,0,0,1,0,8.0,0.0,100.0,0.0,0,3. Established,3. 100-999
512490,無用良品出清,臺中市西屯區,4.986175060272217,83.0,6462,31,181,225,1,0,false,false,99.56,2. 1-6 hours,1,66.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,4. < 100
514631,麥麥先生工作室,桃園市蘆竹區,4.804617881774902,89.0,10975,8639,3360,7122,298,102,false,false,94.68,2. 1-6 hours,1,128.0,19.0,0.0,0,0,0,0,1,0,7.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
516511,貼身寶貝,高雄市三民區,4.970891952514648,77.0,8438,969,257,9504,28,4,false,false,99.66,2. 1-6 hours,1,210.0,0.0,5.0,10,11,9,1,0,0,5.0,100.0,0.0,0.0,30,3. Established,3. 100-999
530040,日日時光 ,新北市土城區,4.982176780700684,100.0,761,1255,499,3193,9,1,false,false,99.69,1. Under 1 hour,1,450.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
532908,Regina.B,新北市板橋區,4.955341815948486,100.0,3488,34700,337,74926,632,129,false,true,98.99,1. Under 1 hour,1,119.0,0.0,0.0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
538211,蝦賣工作室,高雄市橋頭區,4.9625959396362305,90.0,8328,1169,168,5103,13,9,false,false,99.57,2. 1-6 hours,1,2380.0,0.0,5.0,9,9,55,0,0,0,1.0,0.0,0.0,0.0,73,2. Power Seller,"2. 1,000-9.999"
539109,水水美妝工作室‼️無低消,臺北市中山區,4.963701248168945,53.0,10659,20118,500,31737,141,54,false,false,99.39,2. 1-6 hours,1,199.0,0.0,5.0,6,5,2,0,0,0,3.0,0.0,0.0,0.0,13,2. Power Seller,"1. 10,000+"
540615,Woori 3c | 監視器 智慧穿戴 switch手把 iPhone周邊,新北市中和區,4.893843173980713,94.0,9847,9361,189,73424,1228,505,true,false,97.69,2. 1-6 hours,2,652.0,39.5,0.0,0,0,2,0,2,0,1.0,0.0,100.0,0.0,2,1. Official,"2. 1,000-9.999"
541910,荷包蛋小喬sweet home💖💖全店除了運費滿129才出貨💖,桃園市蘆竹區,4.811967849731445,94.0,9736,3056,4211,14477,441,233,false,false,95.55,2. 1-6 hours,1,42.0,0.0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
542766,aiven,桃園市蘆竹區,4.853518009185791,34.0,7943,1085,0,2085,50,32,false,false,96.22,2. 1-6 hours,1,495.0,50.0,5.0,1,1,0,0,1,0,30.0,0.0,100.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
544829,✨日韓星球娛樂周邊店💦,桃園市蘆竹區,4.715446949005127,98.0,4142,52,4352,117,9,3,false,false,90.7,2. 1-6 hours,1,300.0,7.0,0.0,0,0,0,0,1,0,4.0,0.0,100.0,0.0,0,3. Established,4. < 100
549329,曦跡冉冉Dawn Trace,新竹縣竹北市,4.9479169845581055,57.0,0,277,23,98,2,0,false,false,98.0,1. Under 1 hour,1,985.0,38.0,0.0,0,0,0,0,1,0,1.0,0.0,100.0,0.0,0,3. Established,3. 100-999
553136,小物哲學家｜日本選物．附發票．快速出貨,桃園市龜山區,4.978216171264648,98.0,3252,820,1912,2951,12,1,false,true,99.56,1. Under 1 hour,1,75.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,3. 100-999
562655,♡來阿毛家٩(ˊᗜˋ*)و,高雄市仁武區,4.926466941833496,100.0,7988,7763,377,66586,846,190,false,true,98.47,2. 1-6 hours,4,22.5,13.75,4.93,1249,1247,197,0,3,0,2.8,0.0,75.0,0.0,2693,2. Power Seller,"2. 1,000-9.999"
563109,豐起百貨甄選,桃園市蘆竹區,4.909883975982666,100.0,5012,487,4993,353,4,4,false,false,97.78,2. 1-6 hours,1,1856.0,1.0,0.0,0,0,0,0,1,0,5.0,0.0,100.0,0.0,0,3. Established,3. 100-999
564763,clairedai,臺北市南港區,4.979866027832031,57.0,0,400,159,301,1,0,false,false,99.67,1. Under 1 hour,1,390.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
566260,The pretty shop🎊滿99元立即出貨,嘉義市東區,4.90294075012207,73.0,5281,119,924,335,2,5,false,false,97.95,2. 1-6 hours,1,49.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
568046,戴比派特寵物用品店｜Tabby Patter,新北市五股區,4.9625630378723145,79.0,6797,19108,195,37888,221,56,false,false,99.27,2. 1-6 hours,1,49.0,12.0,5.0,5,5,1,0,1,0,3.0,0.0,100.0,0.0,11,2. Power Seller,"1. 10,000+"
572130,幼綿綿選品店,臺南市北區,4.979176044464111,83.0,3990,759,576,6810,18,5,false,false,99.66,2. 1-6 hours,1,259.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
578838,zzzingridchu,花蓮縣花蓮市,5.0,57.0,0,78,11,9,0,0,false,false,100.0,1. Under 1 hour,1,500.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,4. < 100
591031,盒蛋廠 / 玩具專賣店,臺北市文山區,4.977998733520508,94.0,5479,16373,4197,43052,129,36,false,true,99.62,2. 1-6 hours,2,156.0,12.5,5.0,55,55,52,0,1,0,10.5,0.0,50.0,0.0,162,2. Power Seller,"1. 10,000+"
592097,笙燊五金工具&衛浴&配件&用品百貨店  （搬遷中）,臺南市南區,4.838095188140869,57.0,0,169,498,729,16,9,false,false,96.68,1. Under 1 hour,1,267.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,3. Established,3. 100-999
592318,kuokuo1014,新北市板橋區,5.0,57.0,0,46,138,132,0,0,false,false,100.0,1. Under 1 hour,1,199.0,0.0,0.0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,3,3. Established,4. < 100
593578,🐶小犬雜貨🐶,臺南市玉井區,4.962264060974121,57.0,0,15,12,52,1,0,false,false,98.11,1. Under 1 hour,1,415.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
602828,丫bo小物賣場,新北市中和區,4.980197906494141,75.0,2922,22,52,202,0,0,false,false,100.0,1. Under 1 hour,1,829.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
605176,小啾啾雜貨舖,臺南市東區,4.953004837036133,77.0,3652,79,890,929,6,2,false,false,99.15,2. 1-6 hours,1,800.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
614600,兔兔滴賣場,新北市永和區,5.0,57.0,0,13,228,152,0,0,false,false,100.0,1. Under 1 hour,1,60.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
614880,LittleSun購物狂🌞 日韓歐美代購 寵物用品 水族館 化妝品 整人玩具,新北市板橋區,4.895895957946777,89.0,5322,27027,952,67222,1259,269,false,false,97.78,2. 1-6 hours,1,30.0,0.0,0.0,0,0,2,0,0,0,6.0,0.0,0.0,0.0,2,2. Power Seller,"1. 10,000+"
633038,員林登山屋,彰化縣員林市,4.953689098358154,71.0,5515,1241,996,3824,24,2,false,false,99.32,2. 1-6 hours,7,2728.57,0.0,1.43,9,9,19,0,0,0,2.3,0.0,0.0,0.0,37,2. Power Seller,"2. 1,000-9.999"
634758,鍾愛寶貝,新北市中和區,4.935420989990234,71.0,6958,298,406,2689,37,2,false,false,98.57,2. 1-6 hours,1,199.0,0.0,0.0,0,0,2,0,0,0,3.0,0.0,0.0,0.0,2,3. Established,3. 100-999
642064,cookie ting,桃園市蘆竹區,4.8229169845581055,100.0,6887,43,4287,93,3,1,false,false,95.88,2. 1-6 hours,1,1408.0,4.0,0.0,0,0,0,0,1,0,5.0,0.0,100.0,0.0,0,3. Established,4. < 100
651205,0汪汪隊0,高雄市鳥松區,4.950616836547852,57.0,0,72,79,87,0,1,false,false,98.86,1. Under 1 hour,1,64.0,0.0,5.0,1,1,2,0,0,0,12.0,0.0,0.0,0.0,4,3. Established,4. < 100
656169,★綠霖園藝★,嘉義縣民雄鄉,4.881251811981201,81.0,7929,5765,1488,8468,150,68,false,false,97.49,2. 1-6 hours,1,300.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
660611,神經病水草水族,桃園市桃園區,4.984025001525879,100.0,4702,11644,800,70551,139,44,false,false,99.74,2. 1-6 hours,1,1520.0,1.0,0.0,0,0,1,0,1,0,15.0,0.0,100.0,0.0,1,2. Power Seller,"1. 10,000+"
667818,camerapro 相機專家,新北市板橋區,4.9740118980407715,89.0,9988,25584,4215,43783,155,30,true,false,99.58,2. 1-6 hours,1,8490.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,1. Official,"1. 10,000+"
667845,歐巴馬創意生活館,臺中市北屯區,4.865889072418213,64.0,3068,14511,490,26407,610,157,false,false,97.18,1. Under 1 hour,1,99.0,0.0,4.69,51,51,92,1,0,0,3.0,100.0,0.0,0.0,194,2. Power Seller,"1. 10,000+"
674955,金日水電行,嘉義縣水上鄉,4.978509902954102,87.0,4020,7499,490,23015,57,10,false,true,99.71,2. 1-6 hours,1,90.0,0.0,4.99,1373,1349,529,0,0,0,1.0,0.0,0.0,0.0,3251,2. Power Seller,"2. 1,000-9.999"
694379,overture60,新北市汐止區,4.913043022155762,82.0,1304,77,22,22,1,0,false,false,95.65,1. Under 1 hour,1,600.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
711419,＊POBBYCHU＊,桃園市桃園區,4.971950054168701,89.0,6321,1191,164,742,2,0,false,false,99.73,2. 1-6 hours,1,270.0,0.0,0.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
724439,雪黛屋精品皮件,新北市板橋區,4.937309265136719,100.0,264,1051,4889,3683,30,10,false,false,98.93,1. Under 1 hour,1,5187.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
732179,旅旅拾光lulutime,新北市板橋區,4.943609237670898,82.0,4528,117,429,816,3,1,false,false,99.51,2. 1-6 hours,1,48.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,3. 100-999
741876,nipponvendor,新北市中和區,4.969080924987793,75.0,6500,6441,454,14757,56,7,false,false,99.57,2. 1-6 hours,1,297.0,0.0,5.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
748556,吉妙小舖 7miao 包裝材料 夾鏈袋 背心袋 發票 熱感紙 貼紙 膠帶 破壞袋,新北市板橋區,4.975600242614746,83.0,10826,6777,352,93880,258,71,false,false,99.65,2. 1-6 hours,1,28.0,0.0,4.99,279,278,106,0,0,0,11.0,0.0,0.0,0.0,663,2. Power Seller,"2. 1,000-9.999"
761983,小小星球 ｜即期品｜零食餅乾｜福利品,臺中市潭子區,4.927574157714844,99.0,5776,92448,1103,221711,2650,517,false,true,98.59,2. 1-6 hours,5,677.4,33.0,0.0,0,0,2,0,4,0,1.2,0.0,80.0,0.0,2,2. Power Seller,"1. 10,000+"
786160,心能源【Heart X Power】――療癒小舖🎠,彰化縣員林市,4.96515417098999,60.0,3656,696,74,5124,22,5,false,false,99.48,2. 1-6 hours,1,600.0,0.0,5.0,4,4,0,0,0,0,1.0,0.0,0.0,0.0,8,3. Established,3. 100-999
787059,汽車小百貨,臺北市內湖區,4.933135032653809,69.0,11175,593,483,5073,52,16,false,false,98.68,2. 1-6 hours,1,500.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
792843,【ZU】資優生活科技 電動滑板車 生活家電 電暖器 滑板車 台中實體門市,臺中市大雅區,4.957111835479736,86.0,4089,10599,270,5295,28,5,false,true,99.38,2. 1-6 hours,1,9999.0,0.0,0.0,0,0,15,0,0,0,1.0,0.0,0.0,0.0,15,2. Power Seller,"1. 10,000+"
807224,🍊小橙嚴選,桃園市蘆竹區,4.818540096282959,67.0,17922,671,4120,2271,67,39,false,false,95.54,2. 1-6 hours,1,95.0,0.0,0.0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,3. Established,3. 100-999
807436,🛒⭐️ 台灣賣家 ⭐️🛒,臺北市文山區,4.940530776977539,99.0,4680,25885,789,126186,1187,313,false,false,98.83,2. 1-6 hours,1,69.0,0.0,4.94,307,300,537,0,0,0,5.0,0.0,0.0,0.0,1144,2. Power Seller,"1. 10,000+"
813819,貳個人生活百貨批發 淨新口罩 衛生紙 兒童口罩 幼幼口罩 醫療口罩,臺南市安南區,4.93843412399292,82.0,9205,90571,1695,311206,2934,827,false,true,98.81,2. 1-6 hours,5,895.2,1.4,3.97,252,245,72,0,4,0,2.2,0.0,80.0,0.0,569,2. Power Seller,"1. 10,000+"
824832,艾朵美妝商店,桃園市蘆竹區,4.847588062286377,90.0,10364,7934,498,45578,1376,377,false,false,96.3,2. 1-6 hours,1,49.0,0.0,4.63,38,38,22,0,0,0,3.0,0.0,0.0,0.0,98,2. Power Seller,"2. 1,000-9.999"
829655,GE Market 台灣官方旗艦店,桃園市桃園區,4.920831203460693,98.0,11577,125054,604,255237,3175,752,false,true,98.48,2. 1-6 hours,2,197.0,34.0,4.96,97,93,82,0,1,0,3.5,0.0,50.0,0.0,272,2. Power Seller,"1. 10,000+"
830386,心心商行❤️,高雄市大寮區,4.948514938354492,91.0,4514,950,223,16228,128,18,false,true,99.11,2. 1-6 hours,1,980.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,3. Established,3. 100-999
833628,不老頑童模型玩具教室,新北市板橋區,4.98845100402832,100.0,5544,3404,4919,8836,15,0,false,false,99.83,2. 1-6 hours,1,50.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
841285,✨殼物貼貼小舖🧸,桃園市蘆竹區,4.979381084442139,57.0,0,10,151,112,0,0,false,false,100.0,1. Under 1 hour,2,739.5,20.0,0.0,0,0,0,0,1,0,18.5,0.0,50.0,0.0,0,3. Established,4. < 100
852437,jmshop220,臺北市中山區,4.9581499099731445,34.0,190,82,103,602,2,0,false,false,99.67,1. Under 1 hour,1,150.0,0.0,0.0,0,0,1,0,0,0,12.0,0.0,0.0,0.0,1,3. Established,4. < 100
861145,『山姆百貨』台北重慶門市最安心,臺北市大同區,4.967658042907715,91.0,8021,55194,1613,85730,333,110,false,false,99.49,2. 1-6 hours,2,804.0,0.5,2.5,3,3,4,0,1,0,1.0,0.0,50.0,0.0,10,2. Power Seller,"1. 10,000+"
881685,2人世界情趣生活｜國際品牌旗艦實體店,臺北市中山區,4.966340065002441,100.0,3438,3761,577,5261,30,4,false,true,99.36,1. Under 1 hour,1,858.0,0.0,0.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
891595,五餅&二魚,臺中市南屯區,4.97258186340332,96.0,9198,11726,40,14270,61,12,false,false,99.49,2. 1-6 hours,1,95.0,53.0,4.92,225,220,110,0,1,0,3.0,0.0,100.0,0.0,555,2. Power Seller,"1. 10,000+"
897262, 肥貓先生,高雄市三民區,4.978772163391113,57.0,0,782,100,6065,16,4,false,false,99.67,1. Under 1 hour,2,215.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
898278,La Ki,桃園市蘆竹區,4.920895099639893,57.0,0,1419,34,3055,51,19,false,false,97.76,1. Under 1 hour,1,357.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
902858,快可立專業改裝工作室,桃園市蘆竹區,4.820448875427246,83.0,11600,3485,493,9375,293,131,false,false,95.67,2. 1-6 hours,1,156.0,41.0,5.0,1,1,0,0,1,0,13.0,0.0,100.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
904260,🌈 《遇健你真好》🌈Ash annie's🌈,,4.977599143981934,79.0,2460,577,152,3541,10,1,false,false,99.69,1. Under 1 hour,2,376.5,0.0,5.0,70,70,93,0,0,0,2.0,0.0,0.0,0.0,233,3. Established,3. 100-999
907043,亭亭的小鋪,桃園市蘆竹區,4.931034088134766,100.0,5768,70,4018,60,0,0,false,false,100.0,2. 1-6 hours,1,520.0,35.0,0.0,0,0,0,0,1,0,63.0,0.0,100.0,0.0,0,3. Established,4. < 100
925684,【不良腸子】便利商店,嘉義市東區,4.888779163360596,72.0,4512,1092,488,3050,45,30,false,false,97.6,2. 1-6 hours,1,149.0,0.0,5.0,4,4,2,0,0,0,4.0,0.0,0.0,0.0,10,2. Power Seller,"2. 1,000-9.999"
927181,熊膜3C ｜UAG｜DEVILCASE惡魔｜ZIFRIEND零失敗｜imos,臺中市西屯區,4.919371128082275,93.0,2590,67037,546,73715,873,429,false,true,98.26,1. Under 1 hour,2,939.5,0.0,0.0,0,0,3,0,0,0,1.5,0.0,0.0,0.0,3,2. Power Seller,"1. 10,000+"
935040,Apple🍎小妞精品美妝,新北市蘆洲區,4.945600986480713,9.0,0,5428,330,24702,177,66,false,false,99.03,1. Under 1 hour,2,154.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
935762,sora0113,臺北市中山區,4.9540839195251465,83.0,7964,9152,1113,27592,170,55,false,false,99.19,2. 1-6 hours,2,1830.0,0.0,2.5,3,3,15,0,0,0,2.0,0.0,0.0,0.0,21,2. Power Seller,"2. 1,000-9.999"
940986,職人道具五金商行,花蓮縣壽豐鄉,4.952372074127197,61.0,11100,2305,2791,5571,39,11,false,false,99.11,2. 1-6 hours,2,381.5,0.0,2.5,3,3,6,0,0,0,6.5,0.0,0.0,0.0,12,2. Power Seller,"2. 1,000-9.999"
943311,蒙娜力鯊寵物零食、寵物周邊、水晶療癒,新北市板橋區,4.956203937530518,77.0,13094,55,260,138,1,0,false,false,99.28,2. 1-6 hours,1,550.0,0.0,5.0,3,3,1,0,0,0,1.0,0.0,0.0,0.0,7,3. Established,4. < 100
947898,Nailsmall美甲美睫彩妝材料批發 ByFunMe台灣品牌,嘉義市西區,4.943172931671143,100.0,3415,121442,1263,464354,3932,1133,false,true,98.92,1. Under 1 hour,1,28.0,33.0,4.98,339,339,69,0,1,0,1.0,0.0,100.0,0.0,747,2. Power Seller,"1. 10,000+"
976973,英倫家居 iINDOORS,臺中市北區,4.92169713973999,86.0,7951,5052,554,9353,105,19,true,false,98.69,2. 1-6 hours,2,100.0,0.0,0.0,0,0,3,2,0,0,1.0,100.0,0.0,0.0,3,1. Official,"2. 1,000-9.999"
989696,金魚i電玩,臺中市南區,4.990396976470947,83.0,10699,4511,1893,5372,5,3,false,false,99.85,2. 1-6 hours,1,915.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
998921,PISCES❤️,臺中市東區,4.955915927886963,67.0,5806,45,180,543,1,3,false,false,99.27,2. 1-6 hours,1,175.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
1008782,日本小物-Anny,臺北市北投區,4.984547138214111,85.0,126,101,190,466,1,0,false,false,99.79,1. Under 1 hour,1,128.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
1010472,煒昕生活館 ~環保 遊戲 生活 天天免運不用等 !,臺南市歸仁區,4.957067966461182,96.0,4926,18667,352,73006,422,132,false,false,99.25,2. 1-6 hours,2,985.0,0.0,4.94,22,22,59,0,0,0,1.5,0.0,0.0,0.0,103,2. Power Seller,"1. 10,000+"
1012240,星星的秘密,新竹市東區,4.924376010894775,57.0,0,7006,179,14249,192,20,false,false,98.53,1. Under 1 hour,1,350.0,0.0,4.93,567,565,519,0,0,0,1.0,0.0,0.0,0.0,1651,2. Power Seller,"2. 1,000-9.999"
1016629,ᴹˢ朵•午夜衣櫥🌹 ,高雄市仁武區,4.946993827819824,99.0,6178,240851,787,387586,3407,666,false,true,98.96,2. 1-6 hours,1,210.0,22.0,4.91,123,123,30,0,1,0,7.0,0.0,100.0,0.0,276,2. Power Seller,"1. 10,000+"
1022310,書BOOK書舖,新北市中和區,4.971341133117676,50.0,13521,129,55,1093,6,1,false,false,99.36,2. 1-6 hours,1,168.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,3. 100-999
1026799,⭐️創星工坊 桃園實體店面  行車記錄器  360環景  安卓機,桃園市桃園區,4.908362865447998,89.0,10711,10300,97,21799,283,110,false,true,98.23,2. 1-6 hours,1,11988.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
1027566,spacetoast,新竹市東區,4.992481231689453,95.0,4320,34,50,133,0,0,false,false,100.0,2. 1-6 hours,1,1250.0,0.0,5.0,1,1,4,0,0,0,1.0,0.0,0.0,0.0,6,3. Established,4. < 100
1030527,艾美家-原創旗艦館｜男裝｜女裝｜情侶裝｜墨鏡｜包包｜流行配件｜,臺中市烏日區,4.873671054840088,57.0,0,530,1737,4035,70,26,false,false,97.68,1. Under 1 hour,1,99.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0,3. Established,3. 100-999
1035106,友漫坊創意賣場,桃園市蘆竹區,4.873754024505615,97.0,13610,125,4741,299,4,5,false,false,97.08,2. 1-6 hours,2,620.0,50.0,0.0,0,0,0,0,2,0,22.0,0.0,100.0,0.0,0,3. Established,3. 100-999
1042618,【樂愛現貨】,臺北市大同區,4.976570129394531,88.0,4949,3664,247,8762,23,3,false,false,99.7,2. 1-6 hours,1,1280.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
1043882,愛寶童衣舖~童書/童裝/日本迪士尼小物,彰化縣彰化市,4.9826130867004395,100.0,3200,25839,3981,65605,118,8,false,true,99.81,1. Under 1 hour,2,91.0,28.0,0.0,0,0,0,0,2,0,1.0,0.0,100.0,0.0,0,2. Power Seller,"1. 10,000+"
